"","Grupo","Fecha","Destino","Tarifa.min","Duración","Cantidad"
"1172","Asesores","T","Colombia",0.063,0,0
"1173","Asesores","T","Germany",0.09,1,0.16
"1174","Asesores","T","Spain",0,0,0
"1175","Asesores","T","Mexico",0.026,0,0
"1176","Asesores","T","Ecuador",0.226,0,0
"1177","Asesores","T","Mexico",0.026,0,0
"1178","Asesores","T","Mexico",0.026,552,0.33
"1179","Asesores","T","Mexico",0.026,11,0.1
"1180","Asesores","T","Mexico",0.026,0,0
"1181","Asesores","T","Mexico",0.026,0,0
"1182","Asesores","T","UnitedKingdom",0.09,5,0.16
"1183","Asesores","T","Mexico",0.026,25,0.1
"1184","Asesores","T","Peru",0.126,0,0
"1185","CPA","T","Spain",0.09,107,0.25
"1186","Asesores","T","Mexico",0.026,0,0
"1187","Asesores","T","Bolivia",0.158,64,0.39
"1188","Asesores","T","Mexico",0.026,103,0.12
"1189","","T","Germany",0.09,3,0.16
"1190","Asesores","T","Colombia",0.063,0,0
"1191","Asesores","T","Bolivia",0.158,0,0
"1192","Asesores","T","Bolivia",0.158,30,0.23
"1193","Asesores","T","Colombia",0.063,0,0
"1194","Asesores","T","Colombia",0.063,0,0
"1195","Asesores","T","Colombia",0.063,0,0
"1196","Asesores","T","Colombia",0.063,0,0
"1197","Asesores","T","Colombia",0.063,0,0
"1198","Asesores","T","Colombia",0.063,0,0
"1199","Asesores","T","Mexico",0.026,97,0.12
"1200","Asesores","T","Mexico",0.026,932,0.49
"1201","Asesores","T","Colombia",0.04,0,0
"1202","Asesores","T","Colombia",0.04,0,0
"1203","Asesores","T","Mexico",0.026,2,0.1
"1204","Asesores","T","Mexico",0.026,0,0
"1205","Asesores","T","Mexico",0.026,365,0.25
"1206","","T","Aruba",0.234,386,1.71
"1207","Asesores","T","Peru",0.126,0,0
"1208","Asesores","T","Venezuela",0.193,0,0
"1209","Asesores","T","Mexico",0.026,8,0.1
"1210","Asesores","T","UnitedKingdom",0.09,4,0.16
"1211","Asesores","T","Colombia",0.063,0,0
"1212","Asesores","T","Honduras",0.357,0,0
"1213","Asesores","T","Mexico",0.026,0,0
"1214","Tutores","T","Spain",0.09,0,0
"1215","Asesores","T","Mexico",0.026,0,0
"1216","Asesores","T","Russia",0.074,0,0
"1217","Asesores","T","Colombia",0.063,5,0.13
"1218","Tutores","T","Mexico",0.026,0,0
"1219","Tutores","T","Mexico",0.026,0,0
"1220","Asesores","T","Ecuador",0.226,7,0.3
"1221","Asesores","T","Bolivia",0.158,0,0
"1222","Asesores","T","EquatorialGuinea",0.545,12,0.62
"1223","Asesores","T","Bolivia",0.158,9,0.23
"1224","Asesores","T","Nicaragua",0.212,216,0.92
"1225","Asesores","T","Colombia",0.063,0,0
"1226","Asesores","T","Mexico",0.026,0,0
"1227","Tutores","T","Portugal",0.026,65,0.09
"1228","Asesores","T","Russia",0.074,0,0
"1229","Tutores","T","Netherlands",0.09,3,0.16
"1230","Asesores","T","Colombia",0.063,0,0
"1231","Asesores","T","Mexico",0.026,0,0
"1232","Asesores","T","DominicanRepublic",0.142,197,0.64
"1233","Asesores","T","Ecuador",0.226,110,0.52
"1234","Asesores","T","Mexico",0.026,0,0
"1235","Asesores","T","Mexico",0.026,12,0.1
"1236","Tutores","T","Mexico",0.026,0,0
"1237","Tutores","T","Paraguay",0.209,0,0
"1238","Asesores","T","Ecuador",0.226,129,0.75
"1239","Asesores","T","Mexico",0.026,101,0.12
"1240","Asesores","T","Mexico",0.026,375,0.25
"1241","Asesores","T","Mexico",0.026,0,0
"1242","Asesores","T","Mexico",0.026,0,0
"1243","Asesores","T","Mexico",0.026,0,0
"1244","Asesores","T","Mexico",0.026,0,0
"1245","Asesores","T","Spain",0.09,1985,3.13
"1246","Asesores","T","Spain",0,0,0
"1247","Asesores","T","Mexico",0.026,52,0.1
"1248","Asesores","T","Mexico",0.026,65,0.12
"1249","Asesores","T","Mexico",0.026,55,0.1
"1250","Asesores","T","Mexico",0.007,0,0
"1251","Asesores","T","Mexico",0.026,0,0
"1252","Asesores","T","Ecuador",0.226,5,0.3
"1253","Asesores","T","Peru",0.126,0,0
"1254","Asesores","T","Mexico",0.026,576,0.33
"1255","Asesores","T","Mexico",0.026,0,0
"1256","","T","Colombia",0.063,47,0.13
"1257","Asesores","T","Mexico",0.026,0,0
"1258","Asesores","T","DominicanRepublic",0.142,0,0
"1259","Asesores","T","Mexico",0.026,54,0.1
"1260","","T","Colombia",0.063,0,0
"1261","Asesores","T","Mexico",0.026,0,0
"1262","Asesores","T","Mexico",0.026,0,0
"1263","Asesores","T","Mexico",0.026,0,0
"1264","Asesores","T","Ecuador",0.226,45,0.3
"1265","Asesores","T","Mexico",0.026,26,0.1
"1266","Asesores","T","Uruguay",0.239,1237,5.09
"1267","Asesores","T","Peru",0.126,0,0
"1268","Asesores","T","Mexico",0.026,22,0.1
"1269","Asesores","T","Colombia",0.063,0,0
"1270","","T","Colombia",0.063,0,0
"1271","Asesores","T","Mexico",0.026,0,0
"1272","Tutores","T","Canada",0.026,9,0.07
"1273","Asesores","T","Mexico",0.026,0,0
"1274","Asesores","T","Mexico",0.026,75,0.12
"1275","Asesores","T","Spain",0.09,51,0.16
"1276","Asesores","T","Brazil",0.022,0,0
"1277","Asesores","T","Peru",0.126,183,0.57
"1278","Asesores","T","Ecuador",0.226,411,1.65
"1279","Asesores","T","CostaRica",0.086,0,0
"1280","Asesores","T","Mexico",0.007,0,0
"1281","Asesores","T","Mexico",0.026,0,0
"1282","Asesores","T","Ecuador",0.226,0,0
"1283","Asesores","T","Spain",0,0,0
"1284","Asesores","T","Mexico",0.026,31,0.1
"1285","Asesores","T","Colombia",0.063,61,0.2
"1286","Asesores","T","Guatemala",0.137,40,0.21
"1287","Asesores","T","USA",0.021,6,0.06
"1288","","T","Colombia",0.063,811,0.95
"1289","Asesores","T","Colombia",0.063,169,0.26
"1290","Asesores","T","Spain",0.09,12,0.16
"1291","Asesores","T","Bolivia",0.158,27,0.23
"1292","Asesores","T","Colombia",0.063,0,0
"1293","Asesores","T","Spain",0,0,0
"1294","Asesores","T","Spain",0.021,0,0
"1295","Asesores","T","Mexico",0.026,310,0.23
"1296","Asesores","T","Mexico",0,0,0
"1297","Asesores","T","Mexico",0.026,0,0
"1298","Asesores","T","USA",0.021,34,0.06
"1299","Asesores","T","Colombia",0.063,0,0
"1300","Asesores","T","Mexico",0.007,0,0
"1301","Asesores","T","Mexico",0.026,41,0.1
"1302","Tutores","T","Guatemala",0.137,45,0.21
"1303","","T","Mexico",0.026,176,0.15
"1304","Asesores","T","Colombia",0.063,414,0.51
"1305","Asesores","T","Mexico",0.007,0,0
"1306","","T","Mexico",0.026,117,0.12
"1307","Asesores","T","Colombia",0.063,50,0.13
"1308","","T","Mexico",0.026,21,0.1
"1309","Tutores","T","EquatorialGuinea",0.545,0,0
"1310","Asesores","T","Mexico",0.026,0,0
"1311","Asesores","T","DominicanRepublic",0.142,28,0.21
"1312","Asesores","T","Mexico",0.007,0,0
"1313","Asesores","T","Mexico",0.026,23,0.1
"1314","Asesores","T","Mexico",0.026,0,0
"1315","Tutores","T","CostaRica",0.086,8,0.16
"1316","Tutores","T","Mexico",0.007,2,0.05
"1317","Asesores","T","Mexico",0.026,0,0
"1318","Tutores","T","Mexico",0.026,0,0
"1319","Asesores","T","Ecuador",0.226,29,0.3
"1320","Asesores","T","Mexico",0.026,21,0.1
"1321","Asesores","T","Colombia",0.063,0,0
"1322","Asesores","T","Mexico",0.026,0,0
"1323","Asesores","T","Mexico",0.026,14,0.1
"1324","Asesores","T","Mexico",0.026,27,0.1
"1325","Asesores","T","Colombia",0.063,0,0
"1326","Tutores","T","Chile",0.021,5,0.06
"1327","","T","Colombia",0.063,0,0
"1328","Asesores","T","Mexico",0.026,486,0.3
"1329","Tutores","T","Colombia",0.063,0,0
"1330","Asesores","T","Mexico",0.026,40,0.1
"1331","Asesores","T","Mexico",0.026,0,0
"1332","Tutores","T","Colombia",0.063,0,0
"1333","Tutores","T","Italy",0.09,1199,1.87
"1334","Asesores","T","Mexico",0.026,26,0.1
"1335","Tutores","T","Honduras",0.357,0,0
"1336","Asesores","T","Chile",0.021,349,0.17
"1337","","T","Colombia",0.063,0,0
"1338","Tutores","T","Mexico",0.026,0,0
"1339","","T","Colombia",0.063,0,0
"1340","Asesores","T","CostaRica",0.086,27,0.16
"1341","Asesores","T","CostaRica",0.086,35,0.16
"1342","Asesores","T","Mexico",0.026,0,0
"1343","Tutores","T","VirginIslandsUnitedStates",0.055,0,0
"1344","Tutores","T","VirginIslandsUnitedStates",0.055,0,0
"1345","Asesores","T","Mexico",0.026,3,0.1
"1346","Asesores","T","Mexico",0.026,3,0.1
"1347","Asesores","T","Mexico",0.026,56,0.1
"1348","Asesores","T","Mexico",0.026,0,0
"1349","Asesores","T","Mexico",0.026,0,0
"1350","Asesores","T","Mexico",0.026,26,0.1
"1351","Asesores","T","Panama",0.177,3,0.25
"1352","Asesores","T","Colombia",0.063,897,1.02
"1353","Tutores","T","Colombia",0.063,106,0.2
"1354","Tutores","T","Colombia",0.04,0,0
"1355","Asesores","T","Peru",0.126,0,0
"1356","Tutores","T","Colombia",0.04,0,0
"1357","Asesores","T","Mexico",0.026,56,0.1
"1358","Asesores","T","Mexico",0.026,0,0
"1359","Tutores","T","Peru",0.126,0,0
"1360","Asesores","T","Mexico",0.026,1,0
"1361","Tutores","T","Bolivia",0.158,291,0.86
"1362","Asesores","T","Peru",0.126,19,0.2
"1363","Tutores","T","Panama",0.177,73,0.42
"1364","Tutores","T","Mexico",0.026,0,0
"1365","Asesores","T","USA",0.021,481,0.23
"1366","Asesores","T","Colombia",0.04,0,0
"1367","Asesores","T","Mexico",0.026,0,0
"1368","Asesores","T","Mexico",0.026,0,0
"1369","Asesores","T","Mexico",0.007,0,0
"1370","Asesores","T","Mexico",0.026,74,0.12
"1371","Tutores","T","Morocco",0.496,132,1.56
"1372","","T","Mexico",0.026,0,0
"1373","","T","Mexico",0.026,0,0
"1374","Asesores","T","Mexico",0.026,386,0.25
"1375","Asesores","T","Bolivia",0.158,0,0
"1376","Tutores","T","Chile",0.153,619,1.75
"1377","Asesores","T","Mexico",0.026,40,0.1
"1378","Asesores","T","UnitedKingdom",0.09,0,0
"1379","Asesores","T","Mexico",0.026,0,0
"1380","Asesores","T","Colombia",0.063,65,0.2
"1381","","T","Ecuador",0.226,1,0
"1382","Asesores","T","Colombia",0.063,3,0.13
"1383","Asesores","T","Mexico",0.026,53,0.1
"1384","Asesores","T","Mexico",0.026,0,0
"1385","Asesores","T","Colombia",0.063,5,0.13
"1386","Asesores","T","Guatemala",0.137,16,0.21
"1387","Asesores","T","Chile",0.153,81,0.38
"1388","Tutores","T","Mexico",0.026,0,0
"1389","Asesores","T","Mexico",0.026,0,0
"1390","Asesores","T","CostaRica",0.062,317,0.44
"1391","Tutores","T","USA",0.021,184,0.12
"1392","","T","Mexico",0.026,0,0
"1393","Asesores","T","Mexico",0.026,343,0.23
"1394","Tutores","T","Ecuador",0.226,160,0.75
"1395","Tutores","T","Colombia",0.063,168,0.26
"1396","Asesores","T","Paraguay",0.209,379,1.53
"1397","Asesores","T","NetherlandsAntilles",0.181,0,0
"1398","Tutores","T","Paraguay",0.209,295,1.12
"1399","Asesores","T","Panama",0.177,248,0.96
"1400","Asesores","T","Mexico",0.026,26,0.1
"1401","Asesores","T","Mexico",0.007,0,0
"1402","Asesores","T","Mexico",0.026,0,0
"1403","Asesores","T","Chile",0.153,189,0.68
"1404","Asesores","T","Colombia",0.063,0,0
"1405","Tutores","T","Ecuador",0.226,0,0
"1406","Asesores","T","Guatemala",0.137,4,0.21
"1407","Asesores","T","Mexico",0.026,0,0
"1408","Asesores","T","Chile",0.153,7,0.22
"1409","Asesores","T","Belgium",0.067,0,0
"1410","Asesores","T","Afghanistan",0.334,0,0
"1411","Administracion","T","Andorra",0.05,0,0
"1412","Tutores","T","Andorra",0.211,0,0
"1413","Tutores","T","UnitedKingdom",0.09,0,0
"1414","Asesores","T","Mexico",0.026,0,0
"1415","Tutores","T","Ecuador",0.226,0,0
"1416","Asesores","T","Mexico",0.026,218,0.17
"1417","Asesores","T","Peru",0.126,29,0.2
"1418","Asesores","T","Mexico",0.026,3,0.1
"1419","Asesores","T","Mexico",0.026,0,0
"1420","Asesores","T","Mexico",0.026,0,0
"1421","Asesores","T","Peru",0.126,21,0.2
"1422","Asesores","T","Colombia",0.063,0,0
"1423","Asesores","T","Colombia",0.063,264,0.39
"1424","Asesores","T","Peru",0.126,0,0
"1425","Asesores","T","Mexico",0.026,0,0
"1426","Asesores","T","Peru",0.126,28,0.2
"1427","Asesores","T","Mexico",0.026,33,0.1
"1428","Asesores","T","Mexico",0.026,370,0.25
"1429","Asesores","T","Mexico",0.026,5,0.1
"1430","Asesores","T","Mexico",0.026,0,0
"1431","Profesores","T","Peru",0.021,169,0.1
"1432","CPA","T","Spain",0.074,707,0.96
"1433","Asesores","T","",0,0,0
"1434","Asesores","T","",0,0,0
"1435","Asesores","T","Mexico",0.026,0,0
"1436","Asesores","T","Mexico",0.026,0,0
"1437","Asesores","T","Mexico",0.026,12,0.1
"1438","Asesores","T","Mexico",0.026,701,0.38
"1439","Asesores","T","Mexico",0.026,196,0.17
"1440","Asesores","T","France",0.072,420,0.57
"1441","Asesores","T","Mexico",0.026,476,0.28
"1442","Asesores","T","Mexico",0.026,0,0
"1443","Asesores","T","Mexico",0.026,0,0
"1444","Asesores","T","Bolivia",0.158,279,0.86
"1445","Asesores","T","NetherlandsAntilles",0.181,0,0
"1446","Asesores","T","Mexico",0.026,0,0
"1447","Asesores","T","Mexico",0.026,108,0.12
"1448","Asesores","T","Honduras",0.334,33,0.4
"1449","Asesores","T","Malawi",0.292,0,0
"1450","Tutores","T","CostaRica",0.086,42,0.16
"1451","Asesores","T","Peru",0.126,262,0.7
"1452","Asesores","T","Mexico",0.026,0,0
"1453","Asesores","T","Germany",0.09,755,1.24
"1454","Asesores","T","Mexico",0.026,27,0.1
"1455","Asesores","T","Mexico",0.026,6,0.1
"1456","Asesores","T","Colombia",0.063,1,0
"1457","Tutores","T","Bolivia",0.158,0,0
"1458","Asesores","T","Colombia",0.04,0,0
"1459","Asesores","T","Colombia",0.063,0,0
"1460","Asesores","T","Colombia",0.063,24,0.13
"1461","Asesores","T","France",0.072,23,0.14
"1462","Asesores","T","Mexico",0.026,568,0.33
"1463","Asesores","T","Mexico",0.026,125,0.15
"1464","Asesores","T","Mexico",0.026,0,0
"1465","Asesores","T","Mexico",0.026,36,0.1
"1466","Asesores","T","Mexico",0.026,0,0
"1467","Asesores","T","ElSalvador",0.244,0,0
"1468","Tutores","T","Paraguay",0.209,53,0.28
"1469","Asesores","T","Mexico",0.026,38,0.1
"1470","Asesores","T","Andorra",0.211,194,0.91
"1471","","T","Paraguay",0.209,213,0.91
"1472","Asesores","T","Germany",0.09,28,0.16
"1473","Tutores","T","Colombia",0.063,0,0
"1474","Asesores","T","Peru",0.126,389,0.95
"1475","Tutores","T","Paraguay",0.113,110,0.3
"1476","Tutores","T","Paraguay",0.209,22,0.28
"1477","Asesores","T","Colombia",0.063,0,0
"1478","","T","Colombia",0.063,0,0
"1479","Asesores","T","Colombia",0.063,0,0
"1480","Tutores","T","Colombia",0.063,48,0.13
"1481","Asesores","T","Mexico",0.007,0,0
"1482","Asesores","T","Mexico",0.026,0,0
"1483","Asesores","T","Mexico",0.026,0,0
"1484","Asesores","T","DominicanRepublic",0.142,0,0
"1485","Asesores","T","Bolivia",0.158,16,0.23
"1486","Asesores","T","Mexico",0.026,0,0
"1487","Asesores","T","Mexico",0.026,0,0
"1488","Asesores","T","Mexico",0.026,0,0
"1489","","T","Mexico",0.026,97,0.12
"1490","","T","Colombia",0.063,0,0
"1491","Tutores","T","Bolivia",0.158,37,0.23
"1492","Asesores","T","Mexico",0.026,20,0.1
"1493","Asesores","T","Mexico",0.026,0,0
"1494","Asesores","T","Colombia",0.063,345,0.45
"1495","Asesores","T","Mexico",0.026,37,0.1
"1496","Asesores","T","Colombia",0.063,0,0
"1497","Tutores","T","Mexico",0.026,0,0
"1498","Asesores","T","Mexico",0.026,0,0
"1499","Asesores","T","Switzerland",0.181,1077,3.33
"1500","Tutores","T","Paraguay",0.209,9,0.28
"1501","Asesores","T","Sweden",0.021,0,0
"1502","Asesores","T","Mexico",0.026,6,0.1
"1503","Asesores","T","Mexico",0.026,2,0.1
"1504","Tutores","T","Peru",0.021,171,0.1
"1505","Asesores","T","Mexico",0.026,55,0.1
"1506","Asesores","T","Mexico",0.026,0,0
"1507","Asesores","T","Peru",0.126,153,0.45
"1508","Tutores","T","Germany",0.09,7,0.16
"1509","Administracion","T","Italy",0.09,90,0.25
"1510","Asesores","T","Colombia",0.063,603,0.76
"1511","Asesores","T","Mexico",0.026,0,0
"1512","Asesores","T","Mexico",0.026,0,0
"1513","Asesores","T","Mexico",0.026,9,0.1
"1514","Tutores","T","Argentina",0.153,13,0.22
"1515","Asesores","T","Mexico",0.026,17,0.1
"1516","Asesores","T","Mexico",0.026,0,0
"1517","Asesores","T","Mexico",0.026,0,0
"1518","Asesores","T","Spain",0.021,3,0.06
"1519","Asesores","T","Mexico",0.026,0,0
"1520","Asesores","T","Mexico",0.007,0,0
"1521","Asesores","T","Mexico",0.026,68,0.12
"1522","Tutores","T","Mexico",0.026,0,0
"1523","Asesores","T","Colombia",0.063,6,0.13
"1524","Asesores","T","Ecuador",0.226,36,0.3
"1525","Asesores","T","Ecuador",0.226,0,0
"1526","Asesores","T","Ecuador",0.226,0,0
"1527","Asesores","T","Ecuador",0.226,0,0
"1528","CPA","T","Spain",0.09,43,0.16
"1529","Tutores","T","Ecuador",0.135,400,1.02
"1530","Tutores","T","Switzerland",0.181,28,0.25
"1531","Tutores","T","Germany",0.09,28,0.16
"1532","Tutores","T","CostaRica",0.086,29,0.16
"1533","Tutores","T","Andorra",0.05,1,0.12
"1534","Tutores","T","Andorra",0.211,18,0.28
"1535","CPA","T","Spain",0.09,463,0.79
"1536","CPA","T","Spain",0.09,0,0
"1537","CPA","T","Spain",0.09,33,0.16
"1538","Asesores","T","UnitedKingdom",0.09,288,0.52
"1539","CPA","T","Spain",0.09,0,0
"1540","CPA","T","Spain",0.12,0,0.24
"1541","Asesores","T","Bolivia",0.158,247,0.86
"1542","CPA","T","Spain",0.09,25,0.16
"1543","Tutores","T","Andorra",0.211,5,0.28
"1544","Tutores","T","Chile",0.153,79,0.38
"1545","Asesores","T","Spain",0.09,2,0.16
"1546","Asesores","T","Spain",0.09,0,0
"1547","Tutores","T","Bulgaria",0.297,33,0.37
"1548","Tutores","T","Mexico",0.007,0,0
"1549","","T","Colombia",0.063,714,0.83
"1550","Asesores","T","Bolivia",0.158,0,0
"1551","Asesores","T","Colombia",0.063,3,0.13
"1552","Asesores","T","Mexico",0.026,32,0.1
"1553","Asesores","T","Mexico",0.026,0,0
"1554","Asesores","T","Mexico",0.026,0,0
"1555","Asesores","T","Mexico",0.026,0,0
"1556","Asesores","T","Mexico",0.026,320,0.23
"1557","Administracion","T","Bolivia",0.158,0,0
"1558","Asesores","T","Peru",0.126,392,0.95
"1559","Administracion","T","Panama",0.177,0,0
"1560","Asesores","T","Mexico",0.026,0,0
"1561","Asesores","T","Mexico",0.026,0,0
"1562","Asesores","T","Chile",0.153,392,1.14
"1563","","T","Mexico",0.026,835,0.43
"1564","Dsigno","T","Colombia",0.063,637,0.76
"1565","Tutores","T","DominicanRepublic",0.142,0,0
"1566","Asesores","T","Guatemala",0.137,379,1.03
"1567","Asesores","T","Mexico",0.026,628,0.36
"1568","Asesores","T","Mexico",0.026,10,0.1
"1569","Asesores","T","Mexico",0.026,0,0
"1570","Tutores","T","CostaRica",0.086,5,0.16
"1571","Asesores","T","Brazil",0,0,0
"1572","Asesores","T","Colombia",0.063,0,0
"1573","Asesores","T","Mexico",0.026,0,0
"1574","Asesores","T","Colombia",0.063,0,0
"1575","Asesores","T","Mexico",0.026,0,0
"1576","Asesores","T","Colombia",0.063,265,0.39
"1577","Asesores","T","Mexico",0.026,0,0
"1578","Tutores","T","Ecuador",0.226,0,0
"1579","Asesores","T","Mexico",0.026,0,0
"1580","Asesores","T","Mexico",0.026,0,0
"1581","Asesores","T","Colombia",0.063,25,0.13
"1582","Asesores","T","Mexico",0.026,0,0
"1583","Asesores","T","Mexico",0.026,0,0
"1584","Asesores","T","Mexico",0.026,0,0
"1585","Administracion","T","Mexico",0.026,0,0
"1586","Asesores","T","Mexico",0.026,6,0.1
"1587","Asesores","T","Mexico",0.026,0,0
"1588","Asesores","T","Mexico",0.026,0,0
"1589","Tutores","T","Austria",0.09,83,0.25
"1590","Asesores","T","Mexico",0.007,0,0
"1591","Tutores","T","Germany",0.09,0,0
"1592","Asesores","T","Mexico",0.026,9,0.1
"1593","Asesores","T","Mexico",0.026,0,0
"1594","Asesores","T","Ecuador",0.226,344,1.43
"1595","Tutores","T","Mexico",0.026,26,0.1
"1596","Asesores","T","Mexico",0.026,0,0
"1597","Tutores","T","Colombia",0.063,0,0
"1598","Asesores","T","Mexico",0.026,0,0
"1599","Tutores","T","DominicanRepublic",0.142,25,0.21
"1600","Tutores","T","Brazil",0.111,143,0.4
"1601","Asesores","T","Colombia",0.063,1,0.13
"1602","Administracion","T","Russia",0.074,0,0
"1603","Asesores","T","Colombia",0.063,81,0.2
"1604","CPA","T","Spain",0.09,0,0
"1605","Asesores","T","Colombia",0.04,30,0.11
"1606","CPA","T","Spain",0.09,0,0
"1607","Coordinadores","T","Canada",0.026,1403,0.68
"1608","Asesores","T","Mexico",0.026,0,0
"1609","","T","Mexico",0.026,0,0
"1610","Asesores","T","Colombia",0.063,369,0.51
"1611","Asesores","T","Mexico",0.026,0,0
"1612","Administracion","T","CostaRica",0.086,3,0.16
"1613","Tutores","T","Ecuador",0.226,0,0
"1614","Tutores","T","Honduras",0.357,1,0.43
"1615","Administracion","T","CostaRica",0.086,5,0.16
"1616","Asesores","T","Peru",0.126,16,0.2
"1617","Tutores","T","Peru",0.126,154,0.45
"1618","Tutores","T","Mexico",0.026,0,0
"1619","Tutores","T","Mexico",0.026,79,0.12
"1620","Administracion","T","Mexico",0.026,0,0
"1621","Tutores","T","Peru",0.126,0,0
"1622","Administracion","T","Bolivia",0.158,0,0
"1623","Tutores","T","Belgium",0.067,0,0
"1624","Administracion","T","Colombia",0.063,0,0
"1625","Tutores","T","Mexico",0.026,0,0
"1626","Administracion","T","Mexico",0.026,4,0.1
"1627","Asesores","T","Mexico",0.026,0,0
"1628","Tutores","T","Mexico",0.026,0,0
"1629","Administracion","T","Colombia",0.063,0,0
"1630","Administracion","T","Colombia",0.063,0,0
"1631","Asesores","T","Mexico",0.026,0,0
"1632","Administracion","T","Colombia",0.063,0,0
"1633","Asesores","T","Mexico",0.026,0,0
"1634","Administracion","T","Colombia",0.063,0,0
"1635","Asesores","T","Peru",0.126,0,0
"1636","Asesores","T","Colombia",0.063,0,0
"1637","Asesores","T","Mexico",0.026,0,0
"1638","Asesores","T","Mexico",0.026,0,0
"1639","Administracion","T","Colombia",0.063,0,0
"1640","Asesores","T","Mexico",0.026,0,0
"1641","Asesores","T","Colombia",0.063,174,0.26
"1642","Asesores","T","Mexico",0.026,45,0.1
"1643","Asesores","T","Mexico",0.026,0,0
"1644","Asesores","T","Mexico",0.026,0,0
"1645","Asesores","T","Mexico",0.026,0,0
"1646","Administracion","T","Colombia",0.063,0,0
"1647","Administracion","T","Colombia",0.063,0,0
"1648","Asesores","T","UnitedKingdom",0.09,1244,1.96
"1649","Asesores","T","Mexico",0.007,0,0
"1650","Asesores","T","Nicaragua",0.212,643,2.4
"1651","Tutores","T","Ecuador",0,0,0
"1652","Asesores","T","Mexico",0.026,0,0
"1653","Asesores","T","Colombia",0.063,0,0
"1654","Asesores","T","Mexico",0.026,0,0
"1655","Asesores","T","Mexico",0.026,4,0.1
"1656","Asesores","T","Mexico",0.026,218,0.17
"1657","Asesores","T","Ireland",0.021,0,0
"1658","Dsigno","T","Mexico",0.026,0,0
"1659","Dsigno","T","Mexico",0.026,0,0
"1660","Asesores","T","Colombia",0.063,0,0
"1661","Asesores","T","Colombia",0.063,30,0.13
"1662","Asesores","T","Mexico",0.026,0,0
"1663","Asesores","T","Mexico",0.026,0,0
"1664","Asesores","T","Mexico",0.026,0,0
"1665","","T","Ecuador",0.226,433,1.88
"1666","Asesores","T","Colombia",0.063,54,0.13
"1667","Tutores","T","Argentina",0.153,40,0.22
"1668","Asesores","T","Mexico",0.007,0,0
"1669","Asesores","T","Venezuela",0.193,34,0.26
"1670","Asesores","T","Peru",0.126,56,0.2
"1671","Tutores","T","Ecuador",0.226,10,0.3
"1672","Tutores","T","Ecuador",0.226,861,3.46
"1673","Asesores","T","Mexico",0.026,0,0
"1674","Tutores","T","Guatemala",0.144,3,0.21
"1675","Tutores","T","Paraguay",0.209,14,0.28
"1676","Tutores","T","Mexico",0.026,0,0
"1677","Asesores","T","Mexico",0.026,0,0
"1678","Tutores","T","Colombia",0.063,27,0.13
"1679","Tutores","T","Mexico",0.026,0,0
"1680","Tutores","T","Mexico",0.007,0,0
"1681","Tutores","T","Mexico",0.007,113,0.05
"1682","Asesores","T","Colombia",0.063,0,0
"1683","Asesores","T","Mexico",0.026,0,0
"1684","Asesores","T","Mexico",0.026,0,0
"1685","Asesores","T","Mexico",0.026,0,0
"1686","Tutores","T","Indonesia",0.041,0,0
"1687","Tutores","T","Indonesia",0.041,0,0
"1688","Tutores","T","Argentina",0.153,37,0.22
"1689","Tutores","T","CostaRica",0.086,9,0.16
"1690","Asesores","T","Chile",0.153,44,0.22
"1691","","T","Colombia",0.063,0,0
"1692","Tutores","T","Colombia",0.063,15,0.13
"1693","Tutores","T","Netherlands",0.09,247,0.52
"1694","Asesores","T","Morocco",0.496,0,0
"1695","Asesores","T","EquatorialGuinea",0.545,309,3.35
"1696","Tutores","T","China",0.015,0,0
"1697","Asesores","T","Malta",0.216,78,0.5
"1698","Asesores","T","Malta",0.216,0,0
"1699","CPA","T","Spain",0.09,0,0
"1700","CPA","T","Spain",0.09,0,0
"1701","Asesores","T","Mexico",0.026,870,0.46
"1702","Asesores","T","Mexico",0.026,148,0.15
"1703","Tutores","T","Mexico",0.007,0,0
"1704","Tutores","T","Mexico",0,0,0
"1705","Tutores","T","Mexico",0.026,0,0
"1706","UCC","T","Mexico",0.007,0,0
"1707","UCC","T","Mexico",0.007,0,0
"1708","UCC","T","Mexico",0.026,7,0.1
"1709","UCC","T","Mexico",0.007,0,0
"1710","Asesores","T","Mexico",0.026,56,0.1
"1711","Asesores","T","Mexico",0.026,0,0
"1712","UCC","T","Mexico",0.026,53,0.1
"1713","UCC","T","Mexico",0.007,0,0
"1714","Asesores","T","Mexico",0.026,0,0
"1715","Asesores","T","Mexico",0.026,0,0
"1716","Asesores","T","Italy",0.09,0,0
"1717","Asesores","T","Peru",0.126,22,0.2
"1718","Asesores","T","Mexico",0.026,8,0.1
"1719","Asesores","T","Mexico",0.026,0,0
"1720","Asesores","T","Mexico",0.026,0,0
"1721","UCC","T","Mexico",0.026,50,0.1
"1722","Asesores","T","Bolivia",0.158,271,0.86
"1723","","T","Belgium",0.067,3,0.14
"1724","Asesores","T","Mexico",0.026,33,0.1
"1725","","T","Belgium",0.067,3,0.14
"1726","","T","Belgium",0.067,5,0.14
"1727","Asesores","T","Mexico",0.026,21,0.1
"1728","Asesores","T","Guatemala",0.144,19,0.21
"1729","Asesores","T","Mexico",0.026,588,0.33
"1730","Asesores","T","Colombia",0.063,269,0.39
"1731","Asesores","T","Peru",0.126,21,0.2
"1732","Asesores","T","Ecuador",0.226,0,0
"1733","Asesores","T","Peru",0.126,24,0.2
